Geneid	SRR11357516
gene:ECOLIN_04840	22
gene:ECOLIN_04845	62
gene:ECOLIN_04850	36
gene:ECOLIN_04855	621
gene:ECOLIN_04860	374
gene:ECOLIN_04865	331
gene:ECOLIN_04870	602
gene:ECOLIN_04875	587
gene:ECOLIN_04880	816
gene:ECOLIN_04885	486
gene:ECOLIN_04890	333
gene:ECOLIN_04895	772
gene:ECOLIN_04900	588
gene:ECOLIN_04905	130673
gene:ECOLIN_04910	1071
gene:ECOLIN_04915	102
gene:ECOLIN_04920	307
gene:ECOLIN_04925	38
gene:ECOLIN_04930	1110
gene:ECOLIN_04935	568
gene:ECOLIN_04940	384
gene:ECOLIN_04945	983
gene:ECOLIN_04950	12730
gene:ECOLIN_04955	537
gene:ECOLIN_04960	281
gene:ECOLIN_04965	263
gene:ECOLIN_04970	577
gene:ECOLIN_04975	14
gene:ECOLIN_04980	281
gene:ECOLIN_04985	633
gene:ECOLIN_04990	215
gene:ECOLIN_04995	197
gene:ECOLIN_05000	109
gene:ECOLIN_05005	453
gene:ECOLIN_05010	639
gene:ECOLIN_05015	540
gene:ECOLIN_05020	528
gene:ECOLIN_05025	13
gene:ECOLIN_05030	671
gene:ECOLIN_05035	260
gene:ECOLIN_05040	114
gene:ECOLIN_05050	159
gene:ECOLIN_05055	155
gene:ECOLIN_05060	45
gene:ECOLIN_05065	107
gene:ECOLIN_05070	211
gene:ECOLIN_05075	2866
gene:ECOLIN_05080	12823
gene:ECOLIN_05090	7126
gene:ECOLIN_05095	13515
gene:ECOLIN_05100	25
gene:ECOLIN_05105	0
gene:ECOLIN_05110	2
gene:ECOLIN_05115	10
gene:ECOLIN_05120	38
gene:ECOLIN_05125	34
gene:ECOLIN_05130	58
gene:ECOLIN_05135	279
gene:ECOLIN_05140	120
gene:ECOLIN_05145	409
gene:ECOLIN_05150	20
gene:ECOLIN_05155	368
gene:ECOLIN_05165	1743
gene:ECOLIN_05170	1679
gene:ECOLIN_05180	149
gene:ECOLIN_05185	104
gene:ECOLIN_05190	104
gene:ECOLIN_05195	90
gene:ECOLIN_05200	121
gene:ECOLIN_05210	255
gene:ECOLIN_05215	64
gene:ECOLIN_05220	77
gene:ECOLIN_05225	28
gene:ECOLIN_05230	11
gene:ECOLIN_05235	24
gene:ECOLIN_05240	842
gene:ECOLIN_05245	184
gene:ECOLIN_05255	23
gene:ECOLIN_05260	79
gene:ECOLIN_05265	23
gene:ECOLIN_05270	4
gene:ECOLIN_05275	1
gene:ECOLIN_05280	27
gene:ECOLIN_05285	62
gene:ECOLIN_05290	177
gene:ECOLIN_05295	37
gene:ECOLIN_05300	30
gene:ECOLIN_05305	43
gene:ECOLIN_05310	21
gene:ECOLIN_05315	82
gene:ECOLIN_05320	46
gene:ECOLIN_05325	23
gene:ECOLIN_05330	129
gene:ECOLIN_05335	89
gene:ECOLIN_05340	1060
gene:ECOLIN_05345	514
gene:ECOLIN_05350	137
gene:ECOLIN_05355	136
gene:ECOLIN_05360	304
gene:ECOLIN_05365	390
gene:ECOLIN_05370	888
gene:ECOLIN_05375	930
gene:ECOLIN_05380	150
gene:ECOLIN_05390	2
gene:ECOLIN_05405	7
gene:ECOLIN_05410	93
gene:ECOLIN_05415	65
gene:ECOLIN_05420	204
gene:ECOLIN_05425	82
gene:ECOLIN_05430	65
gene:ECOLIN_05435	553
gene:ECOLIN_05445	76
gene:ECOLIN_05455	29
gene:ECOLIN_05465	4006
gene:ECOLIN_05475	14
gene:ECOLIN_05480	18
gene:ECOLIN_05490	23
gene:ECOLIN_05500	173
gene:ECOLIN_05505	54
gene:ECOLIN_05510	137
gene:ECOLIN_05515	92
gene:ECOLIN_05520	0
gene:ECOLIN_05525	1
gene:ECOLIN_05530	0
gene:ECOLIN_05535	0
gene:ECOLIN_05540	27
gene:ECOLIN_05545	23
gene:ECOLIN_05550	23
gene:ECOLIN_05555	374
gene:ECOLIN_05560	26
gene:ECOLIN_05565	24
gene:ECOLIN_05570	252
gene:ECOLIN_05575	305
gene:ECOLIN_05580	146
gene:ECOLIN_05585	401
gene:ECOLIN_05590	609
gene:ECOLIN_05595	513
gene:ECOLIN_05600	1150
gene:ECOLIN_05605	6204
gene:ECOLIN_05610	986
gene:ECOLIN_05615	1282
gene:ECOLIN_05620	5865
gene:ECOLIN_05625	10419
gene:ECOLIN_05630	79
gene:ECOLIN_05635	60
gene:ECOLIN_05640	422
gene:ECOLIN_05650	24
gene:ECOLIN_05655	320
gene:ECOLIN_05660	277
gene:ECOLIN_05670	2033
gene:ECOLIN_05675	414
gene:ECOLIN_05680	162
gene:ECOLIN_05685	71
gene:ECOLIN_05690	404
gene:ECOLIN_05695	36
gene:ECOLIN_05700	131
gene:ECOLIN_05705	12
gene:ECOLIN_05710	9
gene:ECOLIN_05715	323
gene:ECOLIN_05720	80
gene:ECOLIN_05725	0
gene:ECOLIN_05735	8
gene:ECOLIN_05745	0
gene:ECOLIN_05750	1
gene:ECOLIN_05755	2
gene:ECOLIN_05760	0
gene:ECOLIN_05765	1
gene:ECOLIN_05770	2
gene:ECOLIN_05775	9
gene:ECOLIN_05780	163
gene:ECOLIN_05790	13
gene:ECOLIN_05795	0
gene:ECOLIN_05800	1
gene:ECOLIN_05805	1
gene:ECOLIN_05810	7
gene:ECOLIN_05815	0
gene:ECOLIN_05820	90
gene:ECOLIN_05825	135
gene:ECOLIN_05835	2
gene:ECOLIN_05845	13
gene:ECOLIN_05850	3
gene:ECOLIN_05855	1
gene:ECOLIN_05860	1
gene:ECOLIN_05870	8
gene:ECOLIN_05875	251
gene:ECOLIN_05880	300
gene:ECOLIN_05885	211
gene:ECOLIN_05890	168
gene:ECOLIN_05895	70
gene:ECOLIN_05900	92
gene:ECOLIN_05905	370
gene:ECOLIN_05910	305
gene:ECOLIN_05915	714
gene:ECOLIN_05920	28
gene:ECOLIN_05925	41
gene:ECOLIN_05930	369
gene:ECOLIN_05935	435
gene:ECOLIN_05940	256
gene:ECOLIN_05945	2649
gene:ECOLIN_05950	1854
gene:ECOLIN_05955	284
gene:ECOLIN_05960	730
gene:ECOLIN_05965	325
gene:ECOLIN_05970	247
gene:ECOLIN_05975	252
gene:ECOLIN_05980	96
gene:ECOLIN_05985	14
gene:ECOLIN_06000	629
gene:ECOLIN_06005	17591
gene:ECOLIN_06010	176
gene:ECOLIN_06015	116
gene:ECOLIN_06020	398
gene:ECOLIN_06025	904
gene:ECOLIN_06030	2362
gene:ECOLIN_06035	637
gene:ECOLIN_06040	556
gene:ECOLIN_06050	190
gene:ECOLIN_06055	80
gene:ECOLIN_06060	98
gene:ECOLIN_06065	29
gene:ECOLIN_06070	4
gene:ECOLIN_06075	5
gene:ECOLIN_06080	8
gene:ECOLIN_06085	127
gene:ECOLIN_06090	53
gene:ECOLIN_06095	45
gene:ECOLIN_06100	37
gene:ECOLIN_06105	44
gene:ECOLIN_06110	62
gene:ECOLIN_06115	251
gene:ECOLIN_06120	313
gene:ECOLIN_06125	4698
gene:ECOLIN_06130	204
gene:ECOLIN_06135	1099
gene:ECOLIN_06140	1333
gene:ECOLIN_06145	1201
gene:ECOLIN_06150	510
gene:ECOLIN_06155	542
gene:ECOLIN_06160	723
gene:ECOLIN_06170	5400
gene:ECOLIN_06175	2410
gene:ECOLIN_06180	172
gene:ECOLIN_06190	349
gene:ECOLIN_06195	328
gene:ECOLIN_06200	1938
gene:ECOLIN_06205	1268
gene:ECOLIN_06210	15
gene:ECOLIN_06215	105
gene:ECOLIN_06220	834
gene:ECOLIN_06225	544
gene:ECOLIN_06230	888
gene:ECOLIN_06235	229
gene:ECOLIN_06240	670
gene:ECOLIN_06245	1163
gene:ECOLIN_06250	1679
gene:ECOLIN_06255	325
gene:ECOLIN_06260	462
gene:ECOLIN_06265	1181
gene:ECOLIN_06270	268
gene:ECOLIN_06280	342
gene:ECOLIN_06285	97
gene:ECOLIN_06290	43
gene:ECOLIN_06295	252
gene:ECOLIN_06300	325
gene:ECOLIN_06305	175
gene:ECOLIN_06310	149
gene:ECOLIN_06315	23
gene:ECOLIN_06320	221
gene:ECOLIN_06325	78
gene:ECOLIN_06330	86
gene:ECOLIN_06335	200
gene:ECOLIN_06340	1663
gene:ECOLIN_06345	2315
gene:ECOLIN_06350	2
gene:ECOLIN_06355	2754
gene:ECOLIN_06360	41
gene:ECOLIN_06365	184
gene:ECOLIN_06370	7
gene:ECOLIN_06375	10
gene:ECOLIN_06380	4
gene:ECOLIN_06385	2
gene:ECOLIN_06390	3
gene:ECOLIN_06395	0
gene:ECOLIN_06400	43
gene:ECOLIN_06405	30
gene:ECOLIN_06415	19
gene:ECOLIN_06420	145
gene:ECOLIN_06425	69
gene:ECOLIN_06430	83
gene:ECOLIN_06435	78
gene:ECOLIN_06440	112
gene:ECOLIN_06445	2494
gene:ECOLIN_06450	2943
gene:ECOLIN_06455	215
gene:ECOLIN_06460	118
gene:ECOLIN_06465	349
gene:ECOLIN_06470	120
gene:ECOLIN_06480	2539
gene:ECOLIN_06485	91
gene:ECOLIN_06490	30
gene:ECOLIN_06495	14
gene:ECOLIN_06500	0
gene:ECOLIN_06505	147
gene:ECOLIN_06510	71
gene:ECOLIN_06515	499
gene:ECOLIN_06520	1739
gene:ECOLIN_06530	35
gene:ECOLIN_06535	49
gene:ECOLIN_06540	61
gene:ECOLIN_06545	27
gene:ECOLIN_06550	27
gene:ECOLIN_06560	11
gene:ECOLIN_06565	12
gene:ECOLIN_06570	12
gene:ECOLIN_06575	29
gene:ECOLIN_06585	107
gene:ECOLIN_06590	818
gene:ECOLIN_06595	1
gene:ECOLIN_06600	2
gene:ECOLIN_06605	1
gene:ECOLIN_06610	1
gene:ECOLIN_06615	16
gene:ECOLIN_06620	107
gene:ECOLIN_06630	3
gene:ECOLIN_06635	4
gene:ECOLIN_06640	1
gene:ECOLIN_06645	0
gene:ECOLIN_06650	4
gene:ECOLIN_06655	21
gene:ECOLIN_06660	3
gene:ECOLIN_06665	1
gene:ECOLIN_06675	6
gene:ECOLIN_06680	68
gene:ECOLIN_06685	4
gene:ECOLIN_06690	131
gene:ECOLIN_06695	79
gene:ECOLIN_06700	48
gene:ECOLIN_06705	135
gene:ECOLIN_06710	41
gene:ECOLIN_06715	37
gene:ECOLIN_06720	42
gene:ECOLIN_06725	2
gene:ECOLIN_06730	25
gene:ECOLIN_06735	40
gene:ECOLIN_06740	34
gene:ECOLIN_06745	188
gene:ECOLIN_06750	7
gene:ECOLIN_06755	11
gene:ECOLIN_06760	14
gene:ECOLIN_06765	33
gene:ECOLIN_06770	256
gene:ECOLIN_06775	156
gene:ECOLIN_06780	43
gene:ECOLIN_06785	214
gene:ECOLIN_06790	3966
gene:ECOLIN_06795	3447
gene:ECOLIN_06800	7366
gene:ECOLIN_06805	15215
gene:ECOLIN_06810	97
gene:ECOLIN_06825	8
gene:ECOLIN_06830	1078
gene:ECOLIN_06835	210
gene:ECOLIN_06840	51
gene:ECOLIN_06845	19
gene:ECOLIN_06850	2
gene:ECOLIN_06855	11
gene:ECOLIN_06860	104
gene:ECOLIN_06865	139
gene:ECOLIN_06870	3
gene:ECOLIN_06875	18
gene:ECOLIN_06880	33
gene:ECOLIN_06885	125
gene:ECOLIN_06890	21
gene:ECOLIN_06895	19
gene:ECOLIN_06900	142
gene:ECOLIN_06905	409
gene:ECOLIN_06910	312
gene:ECOLIN_06915	69
gene:ECOLIN_06920	1694
gene:ECOLIN_06925	216
gene:ECOLIN_06930	379
gene:ECOLIN_06935	259
gene:ECOLIN_06940	20
gene:ECOLIN_06945	105
gene:ECOLIN_06950	315
gene:ECOLIN_06955	128
gene:ECOLIN_06960	330
gene:ECOLIN_06965	368
gene:ECOLIN_06970	5509
gene:ECOLIN_06975	944
gene:ECOLIN_06980	397
gene:ECOLIN_06985	571
gene:ECOLIN_06990	331
gene:ECOLIN_06995	96
gene:ECOLIN_07000	93
gene:ECOLIN_07005	633
gene:ECOLIN_07010	465
gene:ECOLIN_07015	61
gene:ECOLIN_07020	83
gene:ECOLIN_07025	101
gene:ECOLIN_07030	109
gene:ECOLIN_07035	478
gene:ECOLIN_07040	698
gene:ECOLIN_07050	407
gene:ECOLIN_07055	44
gene:ECOLIN_07060	54
gene:ECOLIN_07065	115
gene:ECOLIN_07070	816
gene:ECOLIN_07075	135
gene:ECOLIN_07080	3958
gene:ECOLIN_07085	597
gene:ECOLIN_07090	857
gene:ECOLIN_07095	983
gene:ECOLIN_07100	298
gene:ECOLIN_07105	1278
gene:ECOLIN_07110	182
gene:ECOLIN_07115	81
gene:ECOLIN_07120	153
gene:ECOLIN_07125	1273
gene:ECOLIN_07130	2019
gene:ECOLIN_07140	222
gene:ECOLIN_07145	1191
gene:ECOLIN_07150	1974
gene:ECOLIN_07155	493
gene:ECOLIN_07160	112
gene:ECOLIN_07165	342
gene:ECOLIN_07170	612
gene:ECOLIN_07175	97
gene:ECOLIN_07180	889
gene:ECOLIN_07185	481
gene:ECOLIN_07190	205
gene:ECOLIN_07195	287
gene:ECOLIN_07200	91
gene:ECOLIN_07205	128
gene:ECOLIN_07210	9
gene:ECOLIN_07215	48
gene:ECOLIN_07220	75
gene:ECOLIN_07225	149
gene:ECOLIN_07230	249
gene:ECOLIN_07235	22
gene:ECOLIN_07240	41
gene:ECOLIN_07245	494
gene:ECOLIN_07250	193
gene:ECOLIN_07255	984
gene:ECOLIN_07260	1863
gene:ECOLIN_07265	1676
gene:ECOLIN_07270	21914
gene:ECOLIN_07275	127
gene:ECOLIN_07285	24403
gene:ECOLIN_07290	174
gene:ECOLIN_07295	1393
gene:ECOLIN_07300	421
gene:ECOLIN_07305	200
gene:ECOLIN_07310	303
gene:ECOLIN_07315	317
gene:ECOLIN_07320	321
gene:ECOLIN_07325	1056
gene:ECOLIN_07330	1114
gene:ECOLIN_07335	381
gene:ECOLIN_07340	1269
gene:ECOLIN_07345	177
gene:ECOLIN_07350	767
gene:ECOLIN_07355	513
gene:ECOLIN_07360	223
gene:ECOLIN_07365	123
gene:ECOLIN_07370	15
gene:ECOLIN_07375	161
gene:ECOLIN_07380	221
gene:ECOLIN_07385	166
gene:ECOLIN_07390	76
gene:ECOLIN_07395	80
gene:ECOLIN_07400	409
gene:ECOLIN_07405	702
gene:ECOLIN_07410	470
gene:ECOLIN_07415	288
gene:ECOLIN_07420	346
gene:ECOLIN_07425	748
gene:ECOLIN_07430	1123
gene:ECOLIN_07435	10
gene:ECOLIN_07440	93
gene:ECOLIN_07445	2368
gene:ECOLIN_07450	912
gene:ECOLIN_07470	1372
gene:ECOLIN_07475	805
gene:ECOLIN_07480	1018
gene:ECOLIN_07485	3109
gene:ECOLIN_07490	4161
gene:ECOLIN_07495	97
gene:ECOLIN_07500	20
gene:ECOLIN_07505	2594
gene:ECOLIN_07510	382
gene:ECOLIN_07520	1449
gene:ECOLIN_07525	1133
gene:ECOLIN_07530	632
gene:ECOLIN_07535	2200
gene:ECOLIN_07540	89
gene:ECOLIN_07545	52
gene:ECOLIN_07550	229
gene:ECOLIN_07555	119
gene:ECOLIN_07560	272
gene:ECOLIN_07565	347
gene:ECOLIN_07570	560
gene:ECOLIN_07575	360
gene:ECOLIN_07580	510
gene:ECOLIN_07585	1118
gene:ECOLIN_07590	143
gene:ECOLIN_07595	1353
gene:ECOLIN_07600	526
gene:ECOLIN_07605	138
gene:ECOLIN_07610	163
gene:ECOLIN_07615	83
gene:ECOLIN_07620	275
gene:ECOLIN_07625	0
gene:ECOLIN_07630	23
gene:ECOLIN_07635	22
gene:ECOLIN_07640	11
gene:ECOLIN_07645	14
gene:ECOLIN_07650	13
gene:ECOLIN_07655	29
gene:ECOLIN_07660	50
gene:ECOLIN_07665	9
gene:ECOLIN_07670	4
gene:ECOLIN_07675	38
gene:ECOLIN_07680	72
gene:ECOLIN_07685	7417
gene:ECOLIN_07690	2682
gene:ECOLIN_07695	1549
gene:ECOLIN_07700	2598
gene:ECOLIN_07705	435
gene:ECOLIN_07715	276
gene:ECOLIN_07720	258
gene:ECOLIN_07725	195
gene:ECOLIN_07730	571
gene:ECOLIN_07735	388
gene:ECOLIN_07740	863
gene:ECOLIN_07745	5664
gene:ECOLIN_07750	3607
gene:ECOLIN_07755	287
gene:ECOLIN_07760	14
gene:ECOLIN_07765	62
gene:ECOLIN_07770	4
gene:ECOLIN_07775	43
gene:ECOLIN_07780	422
gene:ECOLIN_07785	1554
gene:ECOLIN_07790	564
gene:ECOLIN_07795	197
gene:ECOLIN_07800	70
gene:ECOLIN_07805	0
gene:ECOLIN_07815	40
gene:ECOLIN_07820	2476
gene:ECOLIN_07825	89
gene:ECOLIN_07830	1484
gene:ECOLIN_07835	299
gene:ECOLIN_07840	549
gene:ECOLIN_07845	4094
gene:ECOLIN_07850	980
gene:ECOLIN_07855	17
gene:ECOLIN_07860	22
gene:ECOLIN_07875	65
gene:ECOLIN_07880	15
gene:ECOLIN_07885	5
gene:ECOLIN_07890	99
gene:ECOLIN_07895	77
gene:ECOLIN_07900	310
gene:ECOLIN_07905	1283
gene:ECOLIN_07910	147
gene:ECOLIN_07915	112
gene:ECOLIN_07920	6821
gene:ECOLIN_07930	189
gene:ECOLIN_07940	146
gene:ECOLIN_07945	129
gene:ECOLIN_07950	162
gene:ECOLIN_07955	333
gene:ECOLIN_07960	256
gene:ECOLIN_07965	174
gene:ECOLIN_07970	358
gene:ECOLIN_07975	237
gene:ECOLIN_07980	174
gene:ECOLIN_07985	449
gene:ECOLIN_07990	253
gene:ECOLIN_07995	61
gene:ECOLIN_08000	149
gene:ECOLIN_08010	7
gene:ECOLIN_08015	145
gene:ECOLIN_08020	206
gene:ECOLIN_08025	51
gene:ECOLIN_08030	84
gene:ECOLIN_08040	156
gene:ECOLIN_08045	63
gene:ECOLIN_08050	754
gene:ECOLIN_08055	254
gene:ECOLIN_08060	436
gene:ECOLIN_08065	55
gene:ECOLIN_08075	3705
gene:ECOLIN_08080	159
gene:ECOLIN_08090	8
gene:ECOLIN_08095	63
gene:ECOLIN_08110	269
gene:ECOLIN_08115	23
gene:ECOLIN_08120	6
gene:ECOLIN_08125	8
gene:ECOLIN_08130	7
gene:ECOLIN_08135	1
gene:ECOLIN_08145	8
gene:ECOLIN_08150	133
gene:ECOLIN_08155	412
gene:ECOLIN_08160	272
gene:ECOLIN_08165	177
gene:ECOLIN_08170	113
gene:ECOLIN_08175	360
gene:ECOLIN_08180	620
gene:ECOLIN_08185	167
gene:ECOLIN_08190	66
gene:ECOLIN_08195	16
gene:ECOLIN_08200	25
gene:ECOLIN_08205	15
gene:ECOLIN_08210	175
gene:ECOLIN_08215	269
gene:ECOLIN_08220	139
gene:ECOLIN_08225	2573
gene:ECOLIN_08230	5231
gene:ECOLIN_08235	4887
gene:ECOLIN_08240	25
gene:ECOLIN_08245	1914
gene:ECOLIN_08255	726
gene:ECOLIN_08260	383
gene:ECOLIN_08265	47690
gene:ECOLIN_08270	109090
gene:ECOLIN_08280	566
gene:ECOLIN_08285	202
gene:ECOLIN_08290	52
gene:ECOLIN_08295	16
gene:ECOLIN_08300	119
gene:ECOLIN_08305	13
gene:ECOLIN_08310	0
gene:ECOLIN_08315	288
gene:ECOLIN_08320	15
gene:ECOLIN_08325	5
gene:ECOLIN_08330	7
gene:ECOLIN_08335	92
gene:ECOLIN_08340	42
gene:ECOLIN_08345	8
gene:ECOLIN_08355	106
gene:ECOLIN_08360	166
gene:ECOLIN_08365	177
gene:ECOLIN_08370	38
gene:ECOLIN_08375	374
gene:ECOLIN_08380	228
gene:ECOLIN_08385	177
gene:ECOLIN_08390	717
gene:ECOLIN_08395	46
gene:ECOLIN_08400	78
gene:ECOLIN_08405	98
gene:ECOLIN_08410	145
gene:ECOLIN_08415	1410
gene:ECOLIN_08420	328
gene:ECOLIN_08425	76
gene:ECOLIN_08430	159
gene:ECOLIN_08435	70
gene:ECOLIN_08440	177
gene:ECOLIN_08445	12
gene:ECOLIN_08450	1
gene:ECOLIN_08455	5
gene:ECOLIN_08460	4
gene:ECOLIN_08465	17
gene:ECOLIN_08470	97
gene:ECOLIN_08475	150
gene:ECOLIN_08480	504
gene:ECOLIN_08485	41
gene:ECOLIN_08490	141
gene:ECOLIN_08500	511
gene:ECOLIN_08505	1783
gene:ECOLIN_08510	779
gene:ECOLIN_08515	1430
gene:ECOLIN_08520	310
gene:ECOLIN_08525	46
gene:ECOLIN_08530	22
gene:ECOLIN_08535	61
gene:ECOLIN_08540	44
gene:ECOLIN_08545	2298
gene:ECOLIN_08550	1396
gene:ECOLIN_08555	358
gene:ECOLIN_08560	400
gene:ECOLIN_08565	161
gene:ECOLIN_08570	185
gene:ECOLIN_08575	60
gene:ECOLIN_08580	179
gene:ECOLIN_08585	124
gene:ECOLIN_08590	76
gene:ECOLIN_08595	521
gene:ECOLIN_08600	1526
gene:ECOLIN_08605	45
gene:ECOLIN_08610	278
gene:ECOLIN_08615	222
gene:ECOLIN_08625	1357
gene:ECOLIN_08630	44
gene:ECOLIN_08635	14
gene:ECOLIN_08640	78
gene:ECOLIN_08645	1168
gene:ECOLIN_08650	1477
gene:ECOLIN_08655	523
gene:ECOLIN_08660	139
gene:ECOLIN_08665	222
gene:ECOLIN_08670	107
gene:ECOLIN_08675	802
gene:ECOLIN_08680	674
gene:ECOLIN_08685	135
gene:ECOLIN_08690	229
gene:ECOLIN_08695	468
gene:ECOLIN_08700	229
gene:ECOLIN_08705	4489
gene:ECOLIN_08710	126
gene:ECOLIN_08715	25
gene:ECOLIN_08720	72
gene:ECOLIN_08725	1027
gene:ECOLIN_08730	1455
gene:ECOLIN_08735	200
gene:ECOLIN_08740	192
gene:ECOLIN_08745	413
gene:ECOLIN_08750	289
gene:ECOLIN_08755	417
gene:ECOLIN_08760	249
gene:ECOLIN_08765	425
gene:ECOLIN_08770	67
gene:ECOLIN_08775	69
gene:ECOLIN_08780	190
gene:ECOLIN_08785	78
gene:ECOLIN_08790	59
gene:ECOLIN_08795	84
gene:ECOLIN_08800	150
gene:ECOLIN_08805	41
gene:ECOLIN_08810	1588
gene:ECOLIN_08815	2553
gene:ECOLIN_08820	356
gene:ECOLIN_08825	754
gene:ECOLIN_08830	658
gene:ECOLIN_08835	50
gene:ECOLIN_08840	279
gene:ECOLIN_08845	5403
gene:ECOLIN_08850	3030
gene:ECOLIN_08855	110
gene:ECOLIN_08860	22
gene:ECOLIN_08865	281
gene:ECOLIN_08870	1101
gene:ECOLIN_08875	597
gene:ECOLIN_08880	72
gene:ECOLIN_08885	275
gene:ECOLIN_08890	582
gene:ECOLIN_08895	261
gene:ECOLIN_08900	98
gene:ECOLIN_08905	2393
gene:ECOLIN_08910	224
gene:ECOLIN_08915	582
gene:ECOLIN_08920	123
gene:ECOLIN_08930	190
gene:ECOLIN_08935	202
gene:ECOLIN_08940	111
gene:ECOLIN_08945	9864
gene:ECOLIN_08950	1115
gene:ECOLIN_08955	408
gene:ECOLIN_08960	49
gene:ECOLIN_08965	0
gene:ECOLIN_08970	0
gene:ECOLIN_08975	4
gene:ECOLIN_08980	9
gene:ECOLIN_08985	0
gene:ECOLIN_08990	0
gene:ECOLIN_08995	0
gene:ECOLIN_09000	1
gene:ECOLIN_09005	0
gene:ECOLIN_09010	6
gene:ECOLIN_09015	433
gene:ECOLIN_09020	828
gene:ECOLIN_09025	75
gene:ECOLIN_09030	69
gene:ECOLIN_09035	42
gene:ECOLIN_09040	60
gene:ECOLIN_09045	85
gene:ECOLIN_09050	3
gene:ECOLIN_09055	128
gene:ECOLIN_09060	4261
gene:ECOLIN_09065	92794
gene:ECOLIN_09070	5660
gene:ECOLIN_09075	482
gene:ECOLIN_09080	1797
gene:ECOLIN_09085	1851
gene:ECOLIN_09090	1177
gene:ECOLIN_09095	2273
gene:ECOLIN_09100	812
gene:ECOLIN_09105	2590
gene:ECOLIN_09110	388
gene:ECOLIN_09115	1106
gene:ECOLIN_09120	535
gene:ECOLIN_09125	22
gene:ECOLIN_09130	77
gene:ECOLIN_09135	22
gene:ECOLIN_09140	43
gene:ECOLIN_09145	219
gene:ECOLIN_09150	31
gene:ECOLIN_09155	86
gene:ECOLIN_09160	140
gene:ECOLIN_09170	43
gene:ECOLIN_09175	27
gene:ECOLIN_09180	59
gene:ECOLIN_09185	9
gene:ECOLIN_09190	117
gene:ECOLIN_09195	2568
gene:ECOLIN_09200	205
gene:ECOLIN_09205	339
gene:ECOLIN_09210	317
gene:ECOLIN_09215	532
gene:ECOLIN_09220	254
gene:ECOLIN_09225	728
gene:ECOLIN_09230	189
gene:ECOLIN_09235	242
gene:ECOLIN_09240	283
gene:ECOLIN_09245	12939
gene:ECOLIN_09255	487
gene:ECOLIN_09265	11364
gene:ECOLIN_09270	10106
gene:ECOLIN_09275	19861
gene:ECOLIN_09280	24263
gene:ECOLIN_09285	3
gene:ECOLIN_09295	122
gene:ECOLIN_09300	1593
gene:ECOLIN_09305	359
gene:ECOLIN_09310	867
gene:ECOLIN_09315	608
gene:ECOLIN_09320	273
gene:ECOLIN_09325	75
gene:ECOLIN_09330	1636
gene:ECOLIN_09335	235
gene:ECOLIN_09340	681
gene:ECOLIN_09345	192
gene:ECOLIN_09350	106
gene:ECOLIN_09355	127
gene:ECOLIN_09360	49
gene:ECOLIN_09365	73
gene:ECOLIN_09370	74
gene:ECOLIN_09375	3960
gene:ECOLIN_09380	146
gene:ECOLIN_09385	482
gene:ECOLIN_09390	68
gene:ECOLIN_09395	128
gene:ECOLIN_09400	310
gene:ECOLIN_09405	615
gene:ECOLIN_09410	681
gene:ECOLIN_09415	757
gene:ECOLIN_09420	1476
gene:ECOLIN_09430	119
gene:ECOLIN_09435	221
gene:ECOLIN_09445	145
gene:ECOLIN_09450	71
gene:ECOLIN_09455	155
gene:ECOLIN_09460	145
gene:ECOLIN_09465	49
gene:ECOLIN_09470	182
gene:ECOLIN_09475	154
gene:ECOLIN_09480	43
gene:ECOLIN_09485	77
gene:ECOLIN_09490	2520
gene:ECOLIN_09495	96
gene:ECOLIN_09500	25
gene:ECOLIN_09505	4
gene:ECOLIN_09510	421
gene:ECOLIN_09515	967
gene:ECOLIN_09520	581
gene:ECOLIN_09525	474
gene:ECOLIN_09530	116
gene:ECOLIN_09535	120
gene:ECOLIN_09540	107
gene:ECOLIN_09545	157
gene:ECOLIN_09550	56
gene:ECOLIN_09555	31
gene:ECOLIN_09560	19
gene:ECOLIN_09565	16
gene:ECOLIN_09570	30
gene:ECOLIN_09575	37
gene:ECOLIN_09580	162
gene:ECOLIN_09585	415
gene:ECOLIN_09590	44581
gene:ECOLIN_09595	533
gene:ECOLIN_09600	109
gene:ECOLIN_09605	123
gene:ECOLIN_09610	11714
gene:ECOLIN_09615	4022
gene:ECOLIN_09620	98
gene:ECOLIN_09625	543
gene:ECOLIN_09630	367
gene:ECOLIN_09640	170
gene:ECOLIN_09645	100
gene:ECOLIN_09650	169
gene:ECOLIN_09655	564
gene:ECOLIN_09660	92
gene:ECOLIN_09665	649
gene:ECOLIN_09670	6246
gene:ECOLIN_09675	104
gene:ECOLIN_09680	404
gene:ECOLIN_09685	159
gene:ECOLIN_09690	21
gene:ECOLIN_09695	331
gene:ECOLIN_09700	344
gene:ECOLIN_09705	434
gene:ECOLIN_09710	34
gene:ECOLIN_09715	61
gene:ECOLIN_09720	216
gene:ECOLIN_09725	529
gene:ECOLIN_09730	289
gene:ECOLIN_09735	133
gene:ECOLIN_09740	94
gene:ECOLIN_09745	1583
gene:ECOLIN_09750	271
gene:ECOLIN_09755	215
gene:ECOLIN_09760	1281
gene:ECOLIN_09765	926
gene:ECOLIN_09770	1060
gene:ECOLIN_09775	37
gene:ECOLIN_09780	6
gene:ECOLIN_09785	108
gene:ECOLIN_09790	7002
gene:ECOLIN_09795	599
gene:ECOLIN_09800	127
gene:ECOLIN_09805	110
