Geneid	SRR11357511
gene:ECOLIN_00730	189
gene:ECOLIN_00735	20
gene:ECOLIN_00740	30
gene:ECOLIN_00745	177
gene:ECOLIN_00750	2378
gene:ECOLIN_00755	260
gene:ECOLIN_00760	26
gene:ECOLIN_00765	11
gene:ECOLIN_00770	1
gene:ECOLIN_00775	27
gene:ECOLIN_00780	8
gene:ECOLIN_00785	5
gene:ECOLIN_00790	631
gene:ECOLIN_00795	3144
gene:ECOLIN_00805	14556
gene:ECOLIN_00810	1395
gene:ECOLIN_00815	1268
gene:ECOLIN_00820	1659
gene:ECOLIN_00825	2358
gene:ECOLIN_00830	749
gene:ECOLIN_00835	962
gene:ECOLIN_00840	149
gene:ECOLIN_00845	323
gene:ECOLIN_00850	1120
gene:ECOLIN_00855	762
gene:ECOLIN_00860	1278
gene:ECOLIN_00865	118
gene:ECOLIN_00870	1839
gene:ECOLIN_00875	8788
gene:ECOLIN_00880	1325
gene:ECOLIN_00885	2625
gene:ECOLIN_00890	17827
gene:ECOLIN_00895	9200
gene:ECOLIN_00900	1804
gene:ECOLIN_00905	4803
gene:ECOLIN_00915	1854
gene:ECOLIN_00920	1243
gene:ECOLIN_00925	4022
gene:ECOLIN_00930	15376
gene:ECOLIN_00935	7606
gene:ECOLIN_00940	9398
gene:ECOLIN_00945	2881
gene:ECOLIN_00950	2602
gene:ECOLIN_00955	1731
gene:ECOLIN_00960	556
gene:ECOLIN_00965	3890
gene:ECOLIN_00970	2612
gene:ECOLIN_00975	534
gene:ECOLIN_00980	124
gene:ECOLIN_00985	456
gene:ECOLIN_00990	268
gene:ECOLIN_00995	327
gene:ECOLIN_01000	354
gene:ECOLIN_01005	249
gene:ECOLIN_01010	379
gene:ECOLIN_01015	206
gene:ECOLIN_01020	44
gene:ECOLIN_01025	58
gene:ECOLIN_01030	92
gene:ECOLIN_01035	4616
gene:ECOLIN_01040	523
gene:ECOLIN_01045	1063
gene:ECOLIN_01050	13185
gene:ECOLIN_01055	3334
gene:ECOLIN_01060	2053
gene:ECOLIN_01065	8
gene:ECOLIN_01070	18
gene:ECOLIN_01075	0
gene:ECOLIN_01080	0
gene:ECOLIN_01085	119851
gene:ECOLIN_01090	1
gene:ECOLIN_01095	13
gene:ECOLIN_01100	43
gene:ECOLIN_01105	138
gene:ECOLIN_01110	1359
gene:ECOLIN_01115	352
gene:ECOLIN_01120	2452
gene:ECOLIN_01125	824
gene:ECOLIN_01130	415
gene:ECOLIN_01135	411
gene:ECOLIN_01140	1015
gene:ECOLIN_01145	71
gene:ECOLIN_01155	39
gene:ECOLIN_01160	31
gene:ECOLIN_01170	1662
gene:ECOLIN_01175	18
gene:ECOLIN_01180	83
gene:ECOLIN_01190	5
gene:ECOLIN_01195	13
gene:ECOLIN_01200	3
gene:ECOLIN_01205	9
gene:ECOLIN_01210	55
gene:ECOLIN_01215	0
gene:ECOLIN_01220	4
gene:ECOLIN_01225	12
gene:ECOLIN_01230	75
gene:ECOLIN_01235	8
gene:ECOLIN_01240	0
gene:ECOLIN_01245	0
gene:ECOLIN_01255	0
gene:ECOLIN_01260	0
gene:ECOLIN_01265	0
gene:ECOLIN_01270	0
gene:ECOLIN_01275	2
gene:ECOLIN_01280	1
gene:ECOLIN_01285	0
gene:ECOLIN_01290	1
gene:ECOLIN_01295	2
gene:ECOLIN_01300	9
gene:ECOLIN_01305	3
gene:ECOLIN_01310	0
gene:ECOLIN_01315	10
gene:ECOLIN_01320	1
gene:ECOLIN_01325	4
gene:ECOLIN_01330	19
gene:ECOLIN_01340	1
gene:ECOLIN_01345	6
gene:ECOLIN_01350	8
gene:ECOLIN_01355	0
gene:ECOLIN_01360	2
gene:ECOLIN_01375	2
gene:ECOLIN_01380	3
gene:ECOLIN_01385	9
gene:ECOLIN_01395	4
gene:ECOLIN_01400	2
gene:ECOLIN_01405	7
gene:ECOLIN_01410	3
gene:ECOLIN_01415	5
gene:ECOLIN_01420	173
gene:ECOLIN_01425	19
gene:ECOLIN_01430	1075
gene:ECOLIN_01435	209
gene:ECOLIN_01440	115
gene:ECOLIN_01445	473
gene:ECOLIN_01450	13
gene:ECOLIN_01455	82
gene:ECOLIN_01460	47
gene:ECOLIN_01465	167
gene:ECOLIN_01470	3
gene:ECOLIN_01475	19
gene:ECOLIN_01485	352
gene:ECOLIN_01490	9
gene:ECOLIN_01495	72
gene:ECOLIN_01500	59
gene:ECOLIN_01505	71
gene:ECOLIN_01510	65
gene:ECOLIN_01520	156
gene:ECOLIN_01525	21
gene:ECOLIN_01530	7
gene:ECOLIN_01535	22
gene:ECOLIN_01540	1
gene:ECOLIN_01545	149
gene:ECOLIN_01550	31
gene:ECOLIN_01555	169
gene:ECOLIN_01560	477
gene:ECOLIN_01565	175
gene:ECOLIN_01570	601
gene:ECOLIN_01575	114
gene:ECOLIN_01580	147
gene:ECOLIN_01585	696
gene:ECOLIN_01595	213
gene:ECOLIN_01605	1091
gene:ECOLIN_01610	16
gene:ECOLIN_01620	0
gene:ECOLIN_01625	96
gene:ECOLIN_01635	1253
gene:ECOLIN_01640	39
gene:ECOLIN_01645	67
gene:ECOLIN_01650	189
gene:ECOLIN_01655	333
gene:ECOLIN_01660	239
gene:ECOLIN_01670	18
gene:ECOLIN_01675	22
gene:ECOLIN_01685	565
gene:ECOLIN_01690	723
gene:ECOLIN_01695	91
gene:ECOLIN_01700	1291
gene:ECOLIN_01705	662
gene:ECOLIN_01710	2032
gene:ECOLIN_01715	26
gene:ECOLIN_01720	30
gene:ECOLIN_01725	7
gene:ECOLIN_01730	122
gene:ECOLIN_01735	38
gene:ECOLIN_01740	58
gene:ECOLIN_01745	92
gene:ECOLIN_01750	5769
gene:ECOLIN_01755	1087
gene:ECOLIN_01760	975
gene:ECOLIN_01765	743
gene:ECOLIN_01770	36
gene:ECOLIN_01775	1876
gene:ECOLIN_01780	1881
gene:ECOLIN_01785	59
gene:ECOLIN_01790	64
gene:ECOLIN_01795	21
gene:ECOLIN_01800	1300
gene:ECOLIN_01810	27
gene:ECOLIN_01815	8339
gene:ECOLIN_01825	185
gene:ECOLIN_01830	251
gene:ECOLIN_01835	611
gene:ECOLIN_01840	281
gene:ECOLIN_01845	1188
gene:ECOLIN_01850	452
gene:ECOLIN_01855	222
gene:ECOLIN_01860	860
gene:ECOLIN_01865	1
gene:ECOLIN_01875	536
gene:ECOLIN_01880	494
gene:ECOLIN_01885	447
gene:ECOLIN_01890	1
gene:ECOLIN_01895	71
gene:ECOLIN_01900	195
gene:ECOLIN_01905	110
gene:ECOLIN_01910	611
gene:ECOLIN_01915	36
gene:ECOLIN_01920	22
gene:ECOLIN_01925	189
gene:ECOLIN_01930	68
gene:ECOLIN_01935	74
gene:ECOLIN_01940	157
gene:ECOLIN_01945	33
gene:ECOLIN_01950	17
gene:ECOLIN_01955	165
gene:ECOLIN_01960	17
gene:ECOLIN_01965	27
gene:ECOLIN_01970	83
gene:ECOLIN_01975	175
gene:ECOLIN_01980	3538
gene:ECOLIN_01985	3113
gene:ECOLIN_01990	1026
gene:ECOLIN_01995	922
gene:ECOLIN_02000	989
gene:ECOLIN_02005	118
gene:ECOLIN_02010	7
gene:ECOLIN_02015	48
gene:ECOLIN_02020	15
gene:ECOLIN_02025	51
gene:ECOLIN_02035	0
gene:ECOLIN_02040	4
gene:ECOLIN_02045	0
gene:ECOLIN_02050	11
gene:ECOLIN_02055	84
gene:ECOLIN_02060	289
gene:ECOLIN_02065	33
gene:ECOLIN_02070	354
gene:ECOLIN_02075	25
gene:ECOLIN_02080	7
gene:ECOLIN_02085	15
gene:ECOLIN_02090	35
gene:ECOLIN_02095	53
gene:ECOLIN_02100	104
gene:ECOLIN_02105	598
gene:ECOLIN_02110	326
gene:ECOLIN_02115	277
gene:ECOLIN_02120	1522
gene:ECOLIN_02130	337
gene:ECOLIN_02135	167
gene:ECOLIN_02140	221
gene:ECOLIN_02145	48
gene:ECOLIN_02150	26
gene:ECOLIN_02155	0
gene:ECOLIN_02160	0
gene:ECOLIN_02165	0
gene:ECOLIN_02170	0
gene:ECOLIN_02175	7
gene:ECOLIN_02180	1
gene:ECOLIN_02185	308
gene:ECOLIN_02190	182
gene:ECOLIN_02195	101
gene:ECOLIN_02200	139
gene:ECOLIN_02205	1763
gene:ECOLIN_02210	945
gene:ECOLIN_02215	11
gene:ECOLIN_02220	347
gene:ECOLIN_02225	329
gene:ECOLIN_02230	467
gene:ECOLIN_02235	65
gene:ECOLIN_02240	60
gene:ECOLIN_02245	1123
gene:ECOLIN_02250	409
gene:ECOLIN_02255	301
gene:ECOLIN_02260	74
gene:ECOLIN_02265	43
gene:ECOLIN_02270	525
gene:ECOLIN_02275	314
gene:ECOLIN_02280	4365
gene:ECOLIN_02285	1000
gene:ECOLIN_02290	382
gene:ECOLIN_02295	612
gene:ECOLIN_02300	198
gene:ECOLIN_02305	425
gene:ECOLIN_02310	195
gene:ECOLIN_02315	380
gene:ECOLIN_02320	768
gene:ECOLIN_02325	312
gene:ECOLIN_02330	230
gene:ECOLIN_02335	276
gene:ECOLIN_02340	3076
gene:ECOLIN_02345	964
gene:ECOLIN_02350	350
gene:ECOLIN_02355	261
gene:ECOLIN_02360	266
gene:ECOLIN_02365	336
gene:ECOLIN_02370	78
gene:ECOLIN_02375	171
gene:ECOLIN_02380	261
gene:ECOLIN_02385	343
gene:ECOLIN_02390	17
gene:ECOLIN_02395	377
gene:ECOLIN_02400	2214
gene:ECOLIN_02405	1023
gene:ECOLIN_02410	1162
gene:ECOLIN_02415	16
gene:ECOLIN_02420	499
gene:ECOLIN_02425	985
gene:ECOLIN_02430	1650
gene:ECOLIN_02435	1664
gene:ECOLIN_02440	199
gene:ECOLIN_02445	175
gene:ECOLIN_02450	587
gene:ECOLIN_02455	1337
gene:ECOLIN_02460	1030
gene:ECOLIN_02465	322
gene:ECOLIN_02470	797
gene:ECOLIN_02475	446
gene:ECOLIN_02480	570
gene:ECOLIN_02485	1332
gene:ECOLIN_02490	301
gene:ECOLIN_02495	1441
gene:ECOLIN_02500	772
gene:ECOLIN_02505	1221
gene:ECOLIN_02510	7134
gene:ECOLIN_02515	5163
gene:ECOLIN_02520	507
gene:ECOLIN_02525	908
gene:ECOLIN_02530	527
gene:ECOLIN_02535	273
gene:ECOLIN_02540	9274
gene:ECOLIN_02545	3082
gene:ECOLIN_02550	5662
gene:ECOLIN_02555	7001
gene:ECOLIN_02560	6172
gene:ECOLIN_02565	5631
gene:ECOLIN_02570	56
gene:ECOLIN_02575	69
gene:ECOLIN_02580	414
gene:ECOLIN_02585	128
gene:ECOLIN_02590	270
gene:ECOLIN_02595	5
gene:ECOLIN_02600	16
gene:ECOLIN_02605	308
gene:ECOLIN_02610	280
gene:ECOLIN_02620	77
gene:ECOLIN_02625	463
gene:ECOLIN_02630	320
gene:ECOLIN_02635	316
gene:ECOLIN_02640	296
gene:ECOLIN_02645	27
gene:ECOLIN_02650	342
gene:ECOLIN_02655	177
gene:ECOLIN_02660	461
gene:ECOLIN_02665	1003
gene:ECOLIN_02670	562
gene:ECOLIN_02675	6080
gene:ECOLIN_02680	2373
gene:ECOLIN_02685	604
gene:ECOLIN_02690	1585
gene:ECOLIN_02700	289
gene:ECOLIN_02705	805
gene:ECOLIN_02710	1066
gene:ECOLIN_02715	1364
gene:ECOLIN_02720	808
gene:ECOLIN_02725	849
gene:ECOLIN_02730	3764
gene:ECOLIN_02735	2384
gene:ECOLIN_02740	369
gene:ECOLIN_02745	52
gene:ECOLIN_02750	670
gene:ECOLIN_02755	511
gene:ECOLIN_02760	85
gene:ECOLIN_02765	721
gene:ECOLIN_02770	254
gene:ECOLIN_02775	608
gene:ECOLIN_02780	245
gene:ECOLIN_02785	3412
gene:ECOLIN_02790	43
gene:ECOLIN_02795	126
gene:ECOLIN_02800	208
gene:ECOLIN_02805	380
gene:ECOLIN_02810	242
gene:ECOLIN_02815	556
gene:ECOLIN_02820	240
gene:ECOLIN_02830	1730
gene:ECOLIN_02835	569
gene:ECOLIN_02840	340
gene:ECOLIN_02845	137
gene:ECOLIN_02850	340
gene:ECOLIN_02860	18
gene:ECOLIN_02865	23
gene:ECOLIN_02870	1684
gene:ECOLIN_02875	139
gene:ECOLIN_02880	24
gene:ECOLIN_02885	47
gene:ECOLIN_02890	27
gene:ECOLIN_02895	82
gene:ECOLIN_02900	27
gene:ECOLIN_02905	38
gene:ECOLIN_02910	168
gene:ECOLIN_02915	146
gene:ECOLIN_02920	30
gene:ECOLIN_02925	19
gene:ECOLIN_02930	22
gene:ECOLIN_02935	11
gene:ECOLIN_02940	53
gene:ECOLIN_02945	1480
gene:ECOLIN_02950	774
gene:ECOLIN_02955	30
gene:ECOLIN_02960	474
gene:ECOLIN_02965	3546
gene:ECOLIN_02970	1563
gene:ECOLIN_02980	379
gene:ECOLIN_02985	2175
gene:ECOLIN_02990	14
gene:ECOLIN_02995	2
gene:ECOLIN_03000	35
gene:ECOLIN_03005	15
gene:ECOLIN_03010	54
gene:ECOLIN_03015	1069
gene:ECOLIN_03020	5692
gene:ECOLIN_03025	110
gene:ECOLIN_03030	217
gene:ECOLIN_03035	124
gene:ECOLIN_03040	218
gene:ECOLIN_03045	136
gene:ECOLIN_03050	43
gene:ECOLIN_03055	6
gene:ECOLIN_03060	38
gene:ECOLIN_03065	132
gene:ECOLIN_03070	439
gene:ECOLIN_03075	1067
gene:ECOLIN_03080	1349
gene:ECOLIN_03085	341
gene:ECOLIN_03090	86
gene:ECOLIN_03095	186
gene:ECOLIN_03100	355
gene:ECOLIN_03105	3261
gene:ECOLIN_03110	39137
gene:ECOLIN_03115	5044
gene:ECOLIN_03120	1379
gene:ECOLIN_03125	31237
gene:ECOLIN_03130	5399
gene:ECOLIN_03135	1228
gene:ECOLIN_03140	687
gene:ECOLIN_03145	1310
gene:ECOLIN_03150	635
gene:ECOLIN_03155	2016
gene:ECOLIN_03160	5278
gene:ECOLIN_03165	6558
gene:ECOLIN_03170	5154
gene:ECOLIN_03175	3111
gene:ECOLIN_03180	2705
gene:ECOLIN_03185	2601
gene:ECOLIN_03190	148
gene:ECOLIN_03195	811
gene:ECOLIN_03200	665
gene:ECOLIN_03205	82
gene:ECOLIN_03210	41
gene:ECOLIN_03215	23
gene:ECOLIN_03220	298
gene:ECOLIN_03225	16727
gene:ECOLIN_03235	3943
gene:ECOLIN_03240	4954
gene:ECOLIN_03245	199
gene:ECOLIN_03250	660
gene:ECOLIN_03255	32
gene:ECOLIN_03260	25
gene:ECOLIN_03265	6
gene:ECOLIN_03270	8
gene:ECOLIN_03275	10
gene:ECOLIN_03280	1
gene:ECOLIN_03285	47
gene:ECOLIN_03290	212
gene:ECOLIN_03295	153
gene:ECOLIN_03300	163
gene:ECOLIN_03305	114
gene:ECOLIN_03310	23524
gene:ECOLIN_03315	125
gene:ECOLIN_03320	145
gene:ECOLIN_03325	1485
gene:ECOLIN_03330	3846
gene:ECOLIN_03335	61
gene:ECOLIN_03340	673
gene:ECOLIN_03345	611
gene:ECOLIN_03350	1920
gene:ECOLIN_03355	1672
gene:ECOLIN_03360	780
gene:ECOLIN_03365	1065
gene:ECOLIN_03370	448
gene:ECOLIN_03375	794
gene:ECOLIN_03380	452
gene:ECOLIN_03385	749
gene:ECOLIN_03390	1195
gene:ECOLIN_03395	1547
gene:ECOLIN_03400	8069
gene:ECOLIN_03405	281
gene:ECOLIN_03410	218
gene:ECOLIN_03415	1293
gene:ECOLIN_03420	861
gene:ECOLIN_03425	988
gene:ECOLIN_03430	10313
gene:ECOLIN_03435	226
gene:ECOLIN_03440	1556
gene:ECOLIN_03445	4225
gene:ECOLIN_03450	1205
gene:ECOLIN_03455	2015
gene:ECOLIN_03460	861
gene:ECOLIN_03465	356
gene:ECOLIN_03470	48
gene:ECOLIN_03475	98
gene:ECOLIN_03480	87
gene:ECOLIN_03485	173
gene:ECOLIN_03490	200
gene:ECOLIN_03495	230
gene:ECOLIN_03500	299
gene:ECOLIN_03505	4362
gene:ECOLIN_03510	1023
gene:ECOLIN_03515	1293
gene:ECOLIN_03520	763
gene:ECOLIN_03525	558
gene:ECOLIN_03530	889
gene:ECOLIN_03535	137
gene:ECOLIN_03540	17
gene:ECOLIN_03545	24
gene:ECOLIN_03550	1
gene:ECOLIN_03555	16
gene:ECOLIN_03560	75
gene:ECOLIN_03565	42
gene:ECOLIN_03570	78
gene:ECOLIN_03575	443
gene:ECOLIN_03580	5493
gene:ECOLIN_03595	22
gene:ECOLIN_03600	28
gene:ECOLIN_03605	3187
gene:ECOLIN_03610	1755
gene:ECOLIN_03615	121
gene:ECOLIN_03620	462
gene:ECOLIN_03625	1777
gene:ECOLIN_03630	5665
gene:ECOLIN_03635	143
gene:ECOLIN_03640	81
gene:ECOLIN_03645	95
gene:ECOLIN_03650	166
gene:ECOLIN_03655	0
gene:ECOLIN_03660	0
gene:ECOLIN_03665	27
gene:ECOLIN_03670	3
gene:ECOLIN_03675	910
gene:ECOLIN_03680	170
gene:ECOLIN_03685	321
gene:ECOLIN_03690	1163
gene:ECOLIN_03695	1229
gene:ECOLIN_03700	863
gene:ECOLIN_03705	1220
gene:ECOLIN_03710	867
gene:ECOLIN_03715	580
gene:ECOLIN_03720	212
gene:ECOLIN_03725	89
gene:ECOLIN_03730	4864
gene:ECOLIN_03735	222
gene:ECOLIN_03740	94
gene:ECOLIN_03745	915
gene:ECOLIN_03750	585
gene:ECOLIN_03755	3446
gene:ECOLIN_03760	2860
gene:ECOLIN_03765	1844
gene:ECOLIN_03770	1299
gene:ECOLIN_03775	43
gene:ECOLIN_03780	19
gene:ECOLIN_03785	18735
gene:ECOLIN_03790	12008
gene:ECOLIN_03800	1878
gene:ECOLIN_03805	727
gene:ECOLIN_03810	1108
gene:ECOLIN_03815	522
gene:ECOLIN_03820	1774
gene:ECOLIN_03825	6319
gene:ECOLIN_03830	7461
gene:ECOLIN_03840	849
gene:ECOLIN_03845	136
gene:ECOLIN_03850	407
gene:ECOLIN_03855	191
gene:ECOLIN_03860	182
gene:ECOLIN_03865	175
gene:ECOLIN_03870	26
gene:ECOLIN_03875	7679
gene:ECOLIN_03880	5473
gene:ECOLIN_03885	1067
gene:ECOLIN_03890	178
gene:ECOLIN_03895	15021
gene:ECOLIN_03900	29231
gene:ECOLIN_03905	2590
gene:ECOLIN_03910	736
gene:ECOLIN_03915	441
gene:ECOLIN_03920	491
gene:ECOLIN_03925	3823
gene:ECOLIN_03930	683
gene:ECOLIN_03935	301
gene:ECOLIN_03940	8777
gene:ECOLIN_03945	2907
gene:ECOLIN_03950	4007
gene:ECOLIN_03955	440
gene:ECOLIN_03960	1367
gene:ECOLIN_03965	50
gene:ECOLIN_03980	10
gene:ECOLIN_03985	19
gene:ECOLIN_03990	100
gene:ECOLIN_03995	1263
gene:ECOLIN_04000	292
gene:ECOLIN_04005	1483
gene:ECOLIN_04010	1081
gene:ECOLIN_04015	1150
gene:ECOLIN_04020	866
gene:ECOLIN_04025	446
gene:ECOLIN_04030	421
gene:ECOLIN_04035	1877
gene:ECOLIN_04040	307
gene:ECOLIN_04045	603
gene:ECOLIN_04050	244
gene:ECOLIN_04055	204
gene:ECOLIN_04060	61
gene:ECOLIN_04065	182
gene:ECOLIN_04070	847
gene:ECOLIN_04080	34
gene:ECOLIN_04085	75
gene:ECOLIN_04090	108
gene:ECOLIN_04095	81
gene:ECOLIN_04100	163
gene:ECOLIN_04105	867
gene:ECOLIN_04110	10
gene:ECOLIN_04115	2401
gene:ECOLIN_04120	1933
gene:ECOLIN_04125	742
gene:ECOLIN_04130	1198
gene:ECOLIN_04135	39
gene:ECOLIN_04140	371
gene:ECOLIN_04145	705
gene:ECOLIN_04150	3174
gene:ECOLIN_04155	326
gene:ECOLIN_04160	129
gene:ECOLIN_04165	126
gene:ECOLIN_04170	309
gene:ECOLIN_04175	41
gene:ECOLIN_04180	135
gene:ECOLIN_04185	170
gene:ECOLIN_04190	1134
gene:ECOLIN_04195	1096
gene:ECOLIN_04200	3661
gene:ECOLIN_04205	1095
gene:ECOLIN_04210	119
gene:ECOLIN_04215	12831
gene:ECOLIN_04220	147
gene:ECOLIN_04230	344
gene:ECOLIN_04235	228
gene:ECOLIN_04240	2899
gene:ECOLIN_04245	1282
gene:ECOLIN_04250	364
gene:ECOLIN_04255	143
gene:ECOLIN_04260	39
gene:ECOLIN_04265	61
gene:ECOLIN_04270	280
gene:ECOLIN_04275	397
gene:ECOLIN_04280	4748
gene:ECOLIN_04285	4808
gene:ECOLIN_04290	3051
gene:ECOLIN_04295	1016
gene:ECOLIN_04300	387
gene:ECOLIN_04305	628
gene:ECOLIN_04310	329
gene:ECOLIN_04315	554
gene:ECOLIN_04320	648
gene:ECOLIN_04325	124
gene:ECOLIN_04330	599
gene:ECOLIN_04335	973
gene:ECOLIN_04340	722
gene:ECOLIN_04345	512
gene:ECOLIN_04350	275
gene:ECOLIN_04355	84
gene:ECOLIN_04360	265
gene:ECOLIN_04365	228
gene:ECOLIN_04370	54
gene:ECOLIN_04375	0
gene:ECOLIN_04380	0
gene:ECOLIN_04385	997
gene:ECOLIN_04390	216
gene:ECOLIN_04395	88
gene:ECOLIN_04400	60
gene:ECOLIN_04405	246
gene:ECOLIN_04410	328
gene:ECOLIN_04415	403
gene:ECOLIN_04420	2383
gene:ECOLIN_04425	961
gene:ECOLIN_04430	245
gene:ECOLIN_04435	419
gene:ECOLIN_04440	182
gene:ECOLIN_04445	304
gene:ECOLIN_04450	1011
gene:ECOLIN_04455	490
gene:ECOLIN_04460	460
gene:ECOLIN_04465	1051
gene:ECOLIN_04470	665
gene:ECOLIN_04475	505
gene:ECOLIN_04480	269
gene:ECOLIN_04485	473
gene:ECOLIN_04490	583
gene:ECOLIN_04495	1113
gene:ECOLIN_04500	1424
gene:ECOLIN_04505	560
gene:ECOLIN_04510	4
gene:ECOLIN_04515	15
gene:ECOLIN_04520	362
gene:ECOLIN_04535	411
gene:ECOLIN_04545	880
gene:ECOLIN_04550	3414
gene:ECOLIN_04555	479
gene:ECOLIN_04565	2227
gene:ECOLIN_04570	661
gene:ECOLIN_04575	6641
gene:ECOLIN_04585	85
gene:ECOLIN_04590	22
gene:ECOLIN_04595	305
gene:ECOLIN_04600	1444
gene:ECOLIN_04605	937
gene:ECOLIN_04610	5349
gene:ECOLIN_04615	6398
gene:ECOLIN_04620	4017
gene:ECOLIN_04625	1282
gene:ECOLIN_04630	1531
gene:ECOLIN_04635	13361
gene:ECOLIN_04640	188
gene:ECOLIN_04645	62
gene:ECOLIN_04650	146
gene:ECOLIN_04655	160
gene:ECOLIN_04660	1072
gene:ECOLIN_04665	1293
gene:ECOLIN_04675	20611
gene:ECOLIN_04680	3966
gene:ECOLIN_04685	106
gene:ECOLIN_04690	16428
gene:ECOLIN_04695	5377
gene:ECOLIN_04700	267
gene:ECOLIN_04705	2952
gene:ECOLIN_04710	45757
gene:ECOLIN_04715	2034
gene:ECOLIN_04720	273
gene:ECOLIN_04725	2021
gene:ECOLIN_04735	301
gene:ECOLIN_04740	242
gene:ECOLIN_04745	1185
gene:ECOLIN_04750	461
gene:ECOLIN_04755	134
gene:ECOLIN_04760	485
gene:ECOLIN_04765	623
gene:ECOLIN_04770	699
gene:ECOLIN_04775	4666
gene:ECOLIN_04780	1699
gene:ECOLIN_04785	2770
gene:ECOLIN_04790	2103
gene:ECOLIN_04795	17735
gene:ECOLIN_04805	74226
gene:ECOLIN_04810	6436
gene:ECOLIN_04815	5483
