Geneid	SRR11357510
gene:ECOLIN_01265	2
gene:ECOLIN_01270	0
gene:ECOLIN_01275	1
gene:ECOLIN_01280	3
gene:ECOLIN_01285	0
gene:ECOLIN_01290	0
gene:ECOLIN_01295	3
gene:ECOLIN_01300	15
gene:ECOLIN_01305	1
gene:ECOLIN_01310	1
gene:ECOLIN_01315	13
gene:ECOLIN_01320	1
gene:ECOLIN_01325	10
gene:ECOLIN_01330	22
gene:ECOLIN_01340	6
gene:ECOLIN_01345	5
gene:ECOLIN_01350	11
gene:ECOLIN_01355	3
gene:ECOLIN_01360	3
gene:ECOLIN_01375	4
gene:ECOLIN_01380	5
gene:ECOLIN_01385	11
gene:ECOLIN_01395	4
gene:ECOLIN_01400	12
gene:ECOLIN_01405	5
gene:ECOLIN_01410	2
gene:ECOLIN_01415	4
gene:ECOLIN_01420	206
gene:ECOLIN_01425	20
gene:ECOLIN_01430	1011
gene:ECOLIN_01435	201
gene:ECOLIN_01440	116
gene:ECOLIN_01445	349
gene:ECOLIN_01450	7
gene:ECOLIN_01455	81
gene:ECOLIN_01460	32
gene:ECOLIN_01465	146
gene:ECOLIN_01470	6
gene:ECOLIN_01475	31
gene:ECOLIN_01485	337
gene:ECOLIN_01490	11
gene:ECOLIN_01495	48
gene:ECOLIN_01500	61
gene:ECOLIN_01505	56
gene:ECOLIN_01510	48
gene:ECOLIN_01520	147
gene:ECOLIN_01525	29
gene:ECOLIN_01530	3
gene:ECOLIN_01535	12
gene:ECOLIN_01540	2
gene:ECOLIN_01545	184
gene:ECOLIN_01550	54
gene:ECOLIN_01555	246
gene:ECOLIN_01560	449
gene:ECOLIN_01565	154
gene:ECOLIN_01570	646
gene:ECOLIN_01575	71
gene:ECOLIN_01580	83
gene:ECOLIN_01585	676
gene:ECOLIN_01595	198
gene:ECOLIN_01605	1254
gene:ECOLIN_01610	9
gene:ECOLIN_01620	0
gene:ECOLIN_01625	118
gene:ECOLIN_01635	1247
gene:ECOLIN_01640	38
gene:ECOLIN_01645	61
gene:ECOLIN_01650	180
gene:ECOLIN_01655	387
gene:ECOLIN_01660	241
gene:ECOLIN_01670	6
gene:ECOLIN_01675	33
gene:ECOLIN_01685	472
gene:ECOLIN_01690	737
gene:ECOLIN_01695	98
gene:ECOLIN_01700	986
gene:ECOLIN_01705	611
gene:ECOLIN_01710	2810
gene:ECOLIN_01715	50
gene:ECOLIN_01720	34
gene:ECOLIN_01725	6
gene:ECOLIN_01730	128
gene:ECOLIN_01735	35
gene:ECOLIN_01740	107
gene:ECOLIN_01745	134
gene:ECOLIN_01750	4802
gene:ECOLIN_01755	2361
gene:ECOLIN_01760	997
gene:ECOLIN_01765	1777
gene:ECOLIN_01770	135
gene:ECOLIN_01775	1958
gene:ECOLIN_01780	2270
gene:ECOLIN_01785	63
gene:ECOLIN_01790	43
gene:ECOLIN_01795	21
gene:ECOLIN_01800	1578
gene:ECOLIN_01810	38
gene:ECOLIN_01815	6588
gene:ECOLIN_01825	165
gene:ECOLIN_01830	234
gene:ECOLIN_01835	743
gene:ECOLIN_01840	396
gene:ECOLIN_01845	1178
gene:ECOLIN_01850	487
gene:ECOLIN_01855	253
gene:ECOLIN_01860	1006
gene:ECOLIN_01865	3
gene:ECOLIN_01875	593
gene:ECOLIN_01880	406
gene:ECOLIN_01885	432
gene:ECOLIN_01890	3
gene:ECOLIN_01895	44
gene:ECOLIN_01900	182
gene:ECOLIN_01905	120
gene:ECOLIN_01910	566
gene:ECOLIN_01915	51
gene:ECOLIN_01920	16
gene:ECOLIN_01925	174
gene:ECOLIN_01930	92
gene:ECOLIN_01935	54
gene:ECOLIN_01940	105
gene:ECOLIN_01945	54
gene:ECOLIN_01950	14
gene:ECOLIN_01955	228
gene:ECOLIN_01960	22
gene:ECOLIN_01965	20
gene:ECOLIN_01970	99
gene:ECOLIN_01975	144
gene:ECOLIN_01980	3522
gene:ECOLIN_01985	6240
gene:ECOLIN_01990	3626
gene:ECOLIN_01995	3516
gene:ECOLIN_02000	2164
gene:ECOLIN_02005	171
gene:ECOLIN_02010	6
gene:ECOLIN_02015	43
gene:ECOLIN_02020	11
gene:ECOLIN_02025	28
gene:ECOLIN_02035	0
gene:ECOLIN_02040	5
gene:ECOLIN_02045	4
gene:ECOLIN_02050	5
gene:ECOLIN_02055	119
gene:ECOLIN_02060	262
gene:ECOLIN_02065	52
gene:ECOLIN_02070	244
gene:ECOLIN_02075	37
gene:ECOLIN_02080	15
gene:ECOLIN_02085	24
gene:ECOLIN_02090	27
gene:ECOLIN_02095	49
gene:ECOLIN_02100	231
gene:ECOLIN_02105	649
gene:ECOLIN_02110	414
gene:ECOLIN_02115	289
gene:ECOLIN_02120	1453
gene:ECOLIN_02130	368
gene:ECOLIN_02135	263
gene:ECOLIN_02140	228
gene:ECOLIN_02145	55
gene:ECOLIN_02150	34
gene:ECOLIN_02155	0
gene:ECOLIN_02160	0
gene:ECOLIN_02165	0
gene:ECOLIN_02170	13
gene:ECOLIN_02175	9
gene:ECOLIN_02180	0
gene:ECOLIN_02185	432
gene:ECOLIN_02190	193
gene:ECOLIN_02195	118
gene:ECOLIN_02200	138
gene:ECOLIN_02205	1860
gene:ECOLIN_02210	1008
gene:ECOLIN_02215	7
gene:ECOLIN_02220	367
gene:ECOLIN_02225	395
gene:ECOLIN_02230	496
gene:ECOLIN_02235	78
gene:ECOLIN_02240	65
gene:ECOLIN_02245	1109
gene:ECOLIN_02250	418
gene:ECOLIN_02255	257
gene:ECOLIN_02260	50
gene:ECOLIN_02265	64
gene:ECOLIN_02270	585
gene:ECOLIN_02275	355
gene:ECOLIN_02280	2170
gene:ECOLIN_02285	660
gene:ECOLIN_02290	380
gene:ECOLIN_02295	554
gene:ECOLIN_02300	233
gene:ECOLIN_02305	703
gene:ECOLIN_02310	238
gene:ECOLIN_02315	371
gene:ECOLIN_02320	963
gene:ECOLIN_02325	405
gene:ECOLIN_02330	244
gene:ECOLIN_02335	293
gene:ECOLIN_02340	3466
gene:ECOLIN_02345	1507
gene:ECOLIN_02350	324
gene:ECOLIN_02355	206
gene:ECOLIN_02360	479
gene:ECOLIN_02365	504
gene:ECOLIN_02370	80
gene:ECOLIN_02375	261
gene:ECOLIN_02380	263
gene:ECOLIN_02385	423
gene:ECOLIN_02390	30
gene:ECOLIN_02395	499
gene:ECOLIN_02400	2448
gene:ECOLIN_02405	895
gene:ECOLIN_02410	1370
gene:ECOLIN_02415	38
gene:ECOLIN_02420	560
gene:ECOLIN_02425	1058
gene:ECOLIN_02430	1557
gene:ECOLIN_02435	1758
gene:ECOLIN_02440	240
gene:ECOLIN_02445	183
gene:ECOLIN_02450	487
gene:ECOLIN_02455	1899
gene:ECOLIN_02460	1228
gene:ECOLIN_02465	518
gene:ECOLIN_02470	1449
gene:ECOLIN_02475	399
gene:ECOLIN_02480	609
gene:ECOLIN_02485	1439
gene:ECOLIN_02490	362
gene:ECOLIN_02495	788
gene:ECOLIN_02500	587
gene:ECOLIN_02505	1151
gene:ECOLIN_02510	12565
gene:ECOLIN_02515	15942
gene:ECOLIN_02520	765
gene:ECOLIN_02525	1298
gene:ECOLIN_02530	493
gene:ECOLIN_02535	341
gene:ECOLIN_02540	13449
gene:ECOLIN_02545	2612
gene:ECOLIN_02550	6014
gene:ECOLIN_02555	7859
gene:ECOLIN_02560	7306
gene:ECOLIN_02565	6727
gene:ECOLIN_02570	95
gene:ECOLIN_02575	60
gene:ECOLIN_02580	476
gene:ECOLIN_02585	138
gene:ECOLIN_02590	286
gene:ECOLIN_02595	2
gene:ECOLIN_02600	11
gene:ECOLIN_02605	328
gene:ECOLIN_02610	336
gene:ECOLIN_02620	119
gene:ECOLIN_02625	544
gene:ECOLIN_02630	369
gene:ECOLIN_02635	378
gene:ECOLIN_02640	306
gene:ECOLIN_02645	83
gene:ECOLIN_02650	324
gene:ECOLIN_02655	591
gene:ECOLIN_02660	720
gene:ECOLIN_02665	1346
gene:ECOLIN_02670	598
gene:ECOLIN_02675	6602
gene:ECOLIN_02680	2897
gene:ECOLIN_02685	573
gene:ECOLIN_02690	2059
gene:ECOLIN_02700	265
gene:ECOLIN_02705	881
gene:ECOLIN_02710	1701
gene:ECOLIN_02715	1900
gene:ECOLIN_02720	949
gene:ECOLIN_02725	928
gene:ECOLIN_02730	4157
gene:ECOLIN_02735	3614
gene:ECOLIN_02740	502
gene:ECOLIN_02745	57
gene:ECOLIN_02750	1166
gene:ECOLIN_02755	712
gene:ECOLIN_02760	110
gene:ECOLIN_02765	755
gene:ECOLIN_02770	359
gene:ECOLIN_02775	460
gene:ECOLIN_02780	254
gene:ECOLIN_02785	3162
gene:ECOLIN_02790	30
gene:ECOLIN_02795	133
gene:ECOLIN_02800	213
gene:ECOLIN_02805	433
gene:ECOLIN_02810	281
gene:ECOLIN_02815	564
gene:ECOLIN_02820	209
gene:ECOLIN_02830	1661
gene:ECOLIN_02835	576
gene:ECOLIN_02840	368
gene:ECOLIN_02845	142
gene:ECOLIN_02850	337
gene:ECOLIN_02860	24
gene:ECOLIN_02865	21
gene:ECOLIN_02870	1827
gene:ECOLIN_02875	138
gene:ECOLIN_02880	30
gene:ECOLIN_02885	44
gene:ECOLIN_02890	11
gene:ECOLIN_02895	63
gene:ECOLIN_02900	30
gene:ECOLIN_02905	30
gene:ECOLIN_02910	217
gene:ECOLIN_02915	123
gene:ECOLIN_02920	29
gene:ECOLIN_02925	19
gene:ECOLIN_02930	38
gene:ECOLIN_02935	11
gene:ECOLIN_02940	106
gene:ECOLIN_02945	3111
gene:ECOLIN_02950	1228
gene:ECOLIN_02955	62
gene:ECOLIN_02960	660
gene:ECOLIN_02965	3488
gene:ECOLIN_02970	2181
gene:ECOLIN_02980	396
gene:ECOLIN_02985	2058
gene:ECOLIN_02990	25
gene:ECOLIN_02995	2
gene:ECOLIN_03000	34
gene:ECOLIN_03005	22
gene:ECOLIN_03010	89
gene:ECOLIN_03015	1082
gene:ECOLIN_03020	5731
gene:ECOLIN_03025	120
gene:ECOLIN_03030	263
gene:ECOLIN_03035	105
gene:ECOLIN_03040	257
gene:ECOLIN_03045	207
gene:ECOLIN_03050	42
gene:ECOLIN_03055	6
gene:ECOLIN_03060	48
gene:ECOLIN_03065	128
gene:ECOLIN_03070	888
gene:ECOLIN_03075	943
gene:ECOLIN_03080	1303
gene:ECOLIN_03085	321
gene:ECOLIN_03090	178
gene:ECOLIN_03095	187
gene:ECOLIN_03100	379
gene:ECOLIN_03105	3815
gene:ECOLIN_03110	52014
gene:ECOLIN_03115	5446
gene:ECOLIN_03120	1283
gene:ECOLIN_03125	30792
gene:ECOLIN_03130	5985
gene:ECOLIN_03135	1372
gene:ECOLIN_03140	862
gene:ECOLIN_03145	1287
gene:ECOLIN_03150	1006
gene:ECOLIN_03155	2118
gene:ECOLIN_03160	8107
gene:ECOLIN_03165	7834
gene:ECOLIN_03170	5144
gene:ECOLIN_03175	2721
gene:ECOLIN_03180	1926
gene:ECOLIN_03185	2389
gene:ECOLIN_03190	230
gene:ECOLIN_03195	1521
gene:ECOLIN_03200	1202
gene:ECOLIN_03205	114
gene:ECOLIN_03210	39
gene:ECOLIN_03215	28
gene:ECOLIN_03220	327
gene:ECOLIN_03225	16281
gene:ECOLIN_03235	4757
gene:ECOLIN_03240	3795
gene:ECOLIN_03245	236
gene:ECOLIN_03250	682
gene:ECOLIN_03255	53
gene:ECOLIN_03260	8
gene:ECOLIN_03265	9
gene:ECOLIN_03270	3
gene:ECOLIN_03275	10
gene:ECOLIN_03280	13
gene:ECOLIN_03285	36
gene:ECOLIN_03290	213
gene:ECOLIN_03295	176
gene:ECOLIN_03300	136
gene:ECOLIN_03305	88
gene:ECOLIN_03310	26174
gene:ECOLIN_03315	123
gene:ECOLIN_03320	108
gene:ECOLIN_03325	1777
gene:ECOLIN_03330	5338
gene:ECOLIN_03335	56
gene:ECOLIN_03340	669
gene:ECOLIN_03345	782
gene:ECOLIN_03350	2532
gene:ECOLIN_03355	1615
gene:ECOLIN_03360	724
gene:ECOLIN_03365	1693
gene:ECOLIN_03370	649
gene:ECOLIN_03375	1056
gene:ECOLIN_03380	464
gene:ECOLIN_03385	886
gene:ECOLIN_03390	1545
gene:ECOLIN_03395	1727
gene:ECOLIN_03400	9702
gene:ECOLIN_03405	199
gene:ECOLIN_03410	241
gene:ECOLIN_03415	1852
gene:ECOLIN_03420	1340
gene:ECOLIN_03425	1379
gene:ECOLIN_03430	10250
gene:ECOLIN_03435	251
gene:ECOLIN_03440	2302
gene:ECOLIN_03445	6043
gene:ECOLIN_03450	1663
gene:ECOLIN_03455	1873
gene:ECOLIN_03460	1547
gene:ECOLIN_03465	389
gene:ECOLIN_03470	69
gene:ECOLIN_03475	213
gene:ECOLIN_03480	169
gene:ECOLIN_03485	425
gene:ECOLIN_03490	433
gene:ECOLIN_03495	576
gene:ECOLIN_03500	719
gene:ECOLIN_03505	3869
gene:ECOLIN_03510	1102
gene:ECOLIN_03515	1372
gene:ECOLIN_03520	818
gene:ECOLIN_03525	521
gene:ECOLIN_03530	918
gene:ECOLIN_03535	126
gene:ECOLIN_03540	8
gene:ECOLIN_03545	11
gene:ECOLIN_03550	5
gene:ECOLIN_03555	35
gene:ECOLIN_03560	80
gene:ECOLIN_03565	28
gene:ECOLIN_03570	54
gene:ECOLIN_03575	476
gene:ECOLIN_03580	5682
gene:ECOLIN_03595	17
gene:ECOLIN_03600	27
gene:ECOLIN_03605	3842
gene:ECOLIN_03610	1602
gene:ECOLIN_03615	256
gene:ECOLIN_03620	451
gene:ECOLIN_03625	1979
gene:ECOLIN_03630	6118
gene:ECOLIN_03635	209
gene:ECOLIN_03640	69
gene:ECOLIN_03645	112
gene:ECOLIN_03650	214
gene:ECOLIN_03655	0
gene:ECOLIN_03660	0
gene:ECOLIN_03665	29
gene:ECOLIN_03670	4
gene:ECOLIN_03675	589
gene:ECOLIN_03680	135
gene:ECOLIN_03685	303
gene:ECOLIN_03690	1191
gene:ECOLIN_03695	1025
gene:ECOLIN_03700	988
gene:ECOLIN_03705	1356
gene:ECOLIN_03710	1040
gene:ECOLIN_03715	688
gene:ECOLIN_03720	225
gene:ECOLIN_03725	135
gene:ECOLIN_03730	6256
gene:ECOLIN_03735	1564
gene:ECOLIN_03740	460
gene:ECOLIN_03745	2449
gene:ECOLIN_03750	561
gene:ECOLIN_03755	2681
gene:ECOLIN_03760	2534
gene:ECOLIN_03765	1550
gene:ECOLIN_03770	1149
gene:ECOLIN_03775	23
gene:ECOLIN_03780	8
gene:ECOLIN_03785	15261
gene:ECOLIN_03790	11372
gene:ECOLIN_03800	1968
gene:ECOLIN_03805	1304
gene:ECOLIN_03810	1891
gene:ECOLIN_03815	889
gene:ECOLIN_03820	2678
gene:ECOLIN_03825	6581
gene:ECOLIN_03830	7641
gene:ECOLIN_03840	1975
gene:ECOLIN_03845	326
gene:ECOLIN_03850	795
gene:ECOLIN_03855	388
gene:ECOLIN_03860	385
gene:ECOLIN_03865	351
gene:ECOLIN_03870	75
gene:ECOLIN_03875	6487
gene:ECOLIN_03880	5107
gene:ECOLIN_03885	935
gene:ECOLIN_03890	212
gene:ECOLIN_03895	13649
gene:ECOLIN_03900	22373
gene:ECOLIN_03905	2633
gene:ECOLIN_03910	834
gene:ECOLIN_03915	320
gene:ECOLIN_03920	393
gene:ECOLIN_03925	2935
gene:ECOLIN_03930	701
gene:ECOLIN_03935	344
gene:ECOLIN_03940	8633
gene:ECOLIN_03945	3273
gene:ECOLIN_03950	4663
gene:ECOLIN_03955	510
gene:ECOLIN_03960	1209
gene:ECOLIN_03965	33
gene:ECOLIN_03980	12
gene:ECOLIN_03985	19
gene:ECOLIN_03990	131
gene:ECOLIN_03995	1761
gene:ECOLIN_04000	268
gene:ECOLIN_04005	1457
gene:ECOLIN_04010	1190
gene:ECOLIN_04015	1133
gene:ECOLIN_04020	1153
gene:ECOLIN_04025	542
gene:ECOLIN_04030	461
gene:ECOLIN_04035	1721
gene:ECOLIN_04040	390
gene:ECOLIN_04045	590
gene:ECOLIN_04050	300
gene:ECOLIN_04055	260
gene:ECOLIN_04060	72
gene:ECOLIN_04065	216
gene:ECOLIN_04070	688
gene:ECOLIN_04080	48
gene:ECOLIN_04085	57
gene:ECOLIN_04090	121
gene:ECOLIN_04095	83
gene:ECOLIN_04100	168
gene:ECOLIN_04105	959
gene:ECOLIN_04110	3
gene:ECOLIN_04115	2356
gene:ECOLIN_04120	1424
gene:ECOLIN_04125	623
gene:ECOLIN_04130	2050
gene:ECOLIN_04135	36
gene:ECOLIN_04140	413
gene:ECOLIN_04145	601
gene:ECOLIN_04150	2977
gene:ECOLIN_04155	283
gene:ECOLIN_04160	129
gene:ECOLIN_04165	123
gene:ECOLIN_04170	770
gene:ECOLIN_04175	47
gene:ECOLIN_04180	320
gene:ECOLIN_04185	151
gene:ECOLIN_04190	1791
gene:ECOLIN_04195	994
gene:ECOLIN_04200	2682
gene:ECOLIN_04205	893
gene:ECOLIN_04210	151
gene:ECOLIN_04215	11257
gene:ECOLIN_04220	323
gene:ECOLIN_04230	581
gene:ECOLIN_04235	264
gene:ECOLIN_04240	3830
gene:ECOLIN_04245	2211
gene:ECOLIN_04250	430
gene:ECOLIN_04255	166
gene:ECOLIN_04260	21
gene:ECOLIN_04265	56
gene:ECOLIN_04270	311
gene:ECOLIN_04275	422
gene:ECOLIN_04280	3884
gene:ECOLIN_04285	4332
gene:ECOLIN_04290	2639
gene:ECOLIN_04295	911
gene:ECOLIN_04300	394
gene:ECOLIN_04305	767
gene:ECOLIN_04310	354
gene:ECOLIN_04315	1339
gene:ECOLIN_04320	731
gene:ECOLIN_04325	122
gene:ECOLIN_04330	608
gene:ECOLIN_04335	853
gene:ECOLIN_04340	790
gene:ECOLIN_04345	631
gene:ECOLIN_04350	438
gene:ECOLIN_04355	86
gene:ECOLIN_04360	321
gene:ECOLIN_04365	229
gene:ECOLIN_04370	68
gene:ECOLIN_04375	2
gene:ECOLIN_04380	0
gene:ECOLIN_04385	1019
gene:ECOLIN_04390	83
gene:ECOLIN_04395	90
gene:ECOLIN_04400	57
gene:ECOLIN_04405	264
gene:ECOLIN_04410	341
gene:ECOLIN_04415	532
gene:ECOLIN_04420	2386
gene:ECOLIN_04425	1165
gene:ECOLIN_04430	228
gene:ECOLIN_04435	387
gene:ECOLIN_04440	207
gene:ECOLIN_04445	500
gene:ECOLIN_04450	1307
gene:ECOLIN_04455	747
gene:ECOLIN_04460	723
gene:ECOLIN_04465	1529
gene:ECOLIN_04470	1232
gene:ECOLIN_04475	396
gene:ECOLIN_04480	190
gene:ECOLIN_04485	396
gene:ECOLIN_04490	728
gene:ECOLIN_04495	1058
gene:ECOLIN_04500	1435
gene:ECOLIN_04505	457
gene:ECOLIN_04510	13
gene:ECOLIN_04515	19
gene:ECOLIN_04520	697
gene:ECOLIN_04535	334
gene:ECOLIN_04545	920
gene:ECOLIN_04550	3789
gene:ECOLIN_04555	624
gene:ECOLIN_04565	1772
gene:ECOLIN_04570	686
gene:ECOLIN_04575	7659
gene:ECOLIN_04585	116
gene:ECOLIN_04590	30
gene:ECOLIN_04595	306
gene:ECOLIN_04600	1535
gene:ECOLIN_04605	916
gene:ECOLIN_04610	6656
gene:ECOLIN_04615	6776
gene:ECOLIN_04620	5077
gene:ECOLIN_04625	1212
gene:ECOLIN_04630	1507
gene:ECOLIN_04635	14448
gene:ECOLIN_04640	216
gene:ECOLIN_04645	69
gene:ECOLIN_04650	175
gene:ECOLIN_04655	141
gene:ECOLIN_04660	1970
gene:ECOLIN_04665	1498
gene:ECOLIN_04675	7253
gene:ECOLIN_04680	5293
gene:ECOLIN_04685	102
gene:ECOLIN_04690	15734
gene:ECOLIN_04695	6153
gene:ECOLIN_04700	265
gene:ECOLIN_04705	4462
gene:ECOLIN_04710	55505
gene:ECOLIN_04715	2337
gene:ECOLIN_04720	181
gene:ECOLIN_04725	3538
gene:ECOLIN_04735	353
gene:ECOLIN_04740	166
gene:ECOLIN_04745	1115
gene:ECOLIN_04750	288
gene:ECOLIN_04755	128
gene:ECOLIN_04760	451
gene:ECOLIN_04765	713
gene:ECOLIN_04770	865
gene:ECOLIN_04775	4946
gene:ECOLIN_04780	1502
gene:ECOLIN_04785	2498
gene:ECOLIN_04790	2309
gene:ECOLIN_04795	17560
gene:ECOLIN_04805	68142
