Geneid	SRR11357515
gene:ECOLIN_03215	14
gene:ECOLIN_03220	239
gene:ECOLIN_03225	14379
gene:ECOLIN_03235	3659
gene:ECOLIN_03240	4393
gene:ECOLIN_03245	202
gene:ECOLIN_03250	614
gene:ECOLIN_03255	50
gene:ECOLIN_03260	16
gene:ECOLIN_03265	4
gene:ECOLIN_03270	28
gene:ECOLIN_03275	14
gene:ECOLIN_03280	0
gene:ECOLIN_03285	67
gene:ECOLIN_03290	233
gene:ECOLIN_03295	172
gene:ECOLIN_03300	261
gene:ECOLIN_03305	107
gene:ECOLIN_03310	26871
gene:ECOLIN_03315	93
gene:ECOLIN_03320	161
gene:ECOLIN_03325	1934
gene:ECOLIN_03330	3542
gene:ECOLIN_03335	51
gene:ECOLIN_03340	596
gene:ECOLIN_03345	758
gene:ECOLIN_03350	1928
gene:ECOLIN_03355	1679
gene:ECOLIN_03360	702
gene:ECOLIN_03365	1027
gene:ECOLIN_03370	409
gene:ECOLIN_03375	780
gene:ECOLIN_03380	476
gene:ECOLIN_03385	821
gene:ECOLIN_03390	1253
gene:ECOLIN_03395	1444
gene:ECOLIN_03400	7431
gene:ECOLIN_03405	288
gene:ECOLIN_03410	223
gene:ECOLIN_03415	1301
gene:ECOLIN_03420	1018
gene:ECOLIN_03425	1084
gene:ECOLIN_03430	13770
gene:ECOLIN_03435	136
gene:ECOLIN_03440	1076
gene:ECOLIN_03445	3238
gene:ECOLIN_03450	1001
gene:ECOLIN_03455	1621
gene:ECOLIN_03460	795
gene:ECOLIN_03465	354
gene:ECOLIN_03470	62
gene:ECOLIN_03475	106
gene:ECOLIN_03480	112
gene:ECOLIN_03485	256
gene:ECOLIN_03490	278
gene:ECOLIN_03495	362
gene:ECOLIN_03500	421
gene:ECOLIN_03505	4818
gene:ECOLIN_03510	1128
gene:ECOLIN_03515	1099
gene:ECOLIN_03520	622
gene:ECOLIN_03525	477
gene:ECOLIN_03530	687
gene:ECOLIN_03535	148
gene:ECOLIN_03540	17
gene:ECOLIN_03545	14
gene:ECOLIN_03550	10
gene:ECOLIN_03555	35
gene:ECOLIN_03560	49
gene:ECOLIN_03565	38
gene:ECOLIN_03570	69
gene:ECOLIN_03575	427
gene:ECOLIN_03580	5359
gene:ECOLIN_03595	15
gene:ECOLIN_03600	20
gene:ECOLIN_03605	2873
gene:ECOLIN_03610	1759
gene:ECOLIN_03615	141
gene:ECOLIN_03620	420
gene:ECOLIN_03625	1835
gene:ECOLIN_03630	5047
gene:ECOLIN_03635	144
gene:ECOLIN_03640	61
gene:ECOLIN_03645	90
gene:ECOLIN_03650	141
gene:ECOLIN_03655	0
gene:ECOLIN_03660	0
gene:ECOLIN_03665	28
gene:ECOLIN_03670	2
gene:ECOLIN_03675	981
gene:ECOLIN_03680	219
gene:ECOLIN_03685	425
gene:ECOLIN_03690	1450
gene:ECOLIN_03695	897
gene:ECOLIN_03700	669
gene:ECOLIN_03705	1079
gene:ECOLIN_03710	859
gene:ECOLIN_03715	429
gene:ECOLIN_03720	188
gene:ECOLIN_03725	54
gene:ECOLIN_03730	3637
gene:ECOLIN_03735	119
gene:ECOLIN_03740	31
gene:ECOLIN_03745	379
gene:ECOLIN_03750	307
gene:ECOLIN_03755	2472
gene:ECOLIN_03760	1947
gene:ECOLIN_03765	1189
gene:ECOLIN_03770	852
gene:ECOLIN_03775	45
gene:ECOLIN_03780	8
gene:ECOLIN_03785	16348
gene:ECOLIN_03790	10438
gene:ECOLIN_03800	1654
gene:ECOLIN_03805	921
gene:ECOLIN_03810	1199
gene:ECOLIN_03815	543
gene:ECOLIN_03820	1935
gene:ECOLIN_03825	5866
gene:ECOLIN_03830	7024
gene:ECOLIN_03840	1083
gene:ECOLIN_03845	174
gene:ECOLIN_03850	469
gene:ECOLIN_03855	273
gene:ECOLIN_03860	196
gene:ECOLIN_03865	182
gene:ECOLIN_03870	27
gene:ECOLIN_03875	3659
gene:ECOLIN_03880	2796
gene:ECOLIN_03885	536
gene:ECOLIN_03890	191
gene:ECOLIN_03895	13427
gene:ECOLIN_03900	25040
gene:ECOLIN_03905	1752
gene:ECOLIN_03910	500
gene:ECOLIN_03915	231
gene:ECOLIN_03920	383
gene:ECOLIN_03925	2343
gene:ECOLIN_03930	660
gene:ECOLIN_03935	375
gene:ECOLIN_03940	9843
gene:ECOLIN_03945	2652
gene:ECOLIN_03950	3071
gene:ECOLIN_03955	384
gene:ECOLIN_03960	1521
gene:ECOLIN_03965	42
gene:ECOLIN_03980	14
gene:ECOLIN_03985	33
gene:ECOLIN_03990	86
gene:ECOLIN_03995	1396
gene:ECOLIN_04000	373
gene:ECOLIN_04005	1592
gene:ECOLIN_04010	1024
gene:ECOLIN_04015	1145
gene:ECOLIN_04020	877
gene:ECOLIN_04025	412
gene:ECOLIN_04030	401
gene:ECOLIN_04035	1654
gene:ECOLIN_04040	260
gene:ECOLIN_04045	672
gene:ECOLIN_04050	409
gene:ECOLIN_04055	310
gene:ECOLIN_04060	72
gene:ECOLIN_04065	240
gene:ECOLIN_04070	773
gene:ECOLIN_04080	29
gene:ECOLIN_04085	77
gene:ECOLIN_04090	131
gene:ECOLIN_04095	126
gene:ECOLIN_04100	115
gene:ECOLIN_04105	546
gene:ECOLIN_04110	7
gene:ECOLIN_04115	1599
gene:ECOLIN_04120	1222
gene:ECOLIN_04125	631
gene:ECOLIN_04130	1163
gene:ECOLIN_04135	15
gene:ECOLIN_04140	339
gene:ECOLIN_04145	654
gene:ECOLIN_04150	2108
gene:ECOLIN_04155	258
gene:ECOLIN_04160	125
gene:ECOLIN_04165	90
gene:ECOLIN_04170	250
gene:ECOLIN_04175	47
gene:ECOLIN_04180	139
gene:ECOLIN_04185	172
gene:ECOLIN_04190	1422
gene:ECOLIN_04195	998
gene:ECOLIN_04200	4161
gene:ECOLIN_04205	1071
gene:ECOLIN_04210	103
gene:ECOLIN_04215	13017
gene:ECOLIN_04220	89
gene:ECOLIN_04230	354
gene:ECOLIN_04235	278
gene:ECOLIN_04240	2991
gene:ECOLIN_04245	1300
gene:ECOLIN_04250	372
gene:ECOLIN_04255	164
gene:ECOLIN_04260	40
gene:ECOLIN_04265	68
gene:ECOLIN_04270	329
gene:ECOLIN_04275	473
gene:ECOLIN_04280	3436
gene:ECOLIN_04285	3724
gene:ECOLIN_04290	2646
gene:ECOLIN_04295	828
gene:ECOLIN_04300	489
gene:ECOLIN_04305	370
gene:ECOLIN_04310	238
gene:ECOLIN_04315	613
gene:ECOLIN_04320	867
gene:ECOLIN_04325	183
gene:ECOLIN_04330	771
gene:ECOLIN_04335	993
gene:ECOLIN_04340	785
gene:ECOLIN_04345	584
gene:ECOLIN_04350	250
gene:ECOLIN_04355	91
gene:ECOLIN_04360	231
gene:ECOLIN_04365	184
gene:ECOLIN_04370	58
gene:ECOLIN_04375	7
gene:ECOLIN_04380	1
gene:ECOLIN_04385	992
gene:ECOLIN_04390	336
gene:ECOLIN_04395	50
gene:ECOLIN_04400	67
gene:ECOLIN_04405	238
gene:ECOLIN_04410	300
gene:ECOLIN_04415	465
gene:ECOLIN_04420	2986
gene:ECOLIN_04425	1354
gene:ECOLIN_04430	418
gene:ECOLIN_04435	610
gene:ECOLIN_04440	198
gene:ECOLIN_04445	444
gene:ECOLIN_04450	1763
gene:ECOLIN_04455	609
gene:ECOLIN_04460	522
gene:ECOLIN_04465	1206
gene:ECOLIN_04470	899
gene:ECOLIN_04475	526
gene:ECOLIN_04480	282
gene:ECOLIN_04485	426
gene:ECOLIN_04490	591
gene:ECOLIN_04495	846
gene:ECOLIN_04500	1219
gene:ECOLIN_04505	670
gene:ECOLIN_04510	15
gene:ECOLIN_04515	22
gene:ECOLIN_04520	424
gene:ECOLIN_04535	682
gene:ECOLIN_04545	758
gene:ECOLIN_04550	3353
gene:ECOLIN_04555	437
gene:ECOLIN_04565	2080
gene:ECOLIN_04570	479
gene:ECOLIN_04575	6065
gene:ECOLIN_04585	96
gene:ECOLIN_04590	18
gene:ECOLIN_04595	273
gene:ECOLIN_04600	1279
gene:ECOLIN_04605	904
gene:ECOLIN_04610	5196
gene:ECOLIN_04615	5774
gene:ECOLIN_04620	3552
gene:ECOLIN_04625	1193
gene:ECOLIN_04630	1244
gene:ECOLIN_04635	13138
gene:ECOLIN_04640	185
gene:ECOLIN_04645	39
gene:ECOLIN_04650	169
gene:ECOLIN_04655	298
gene:ECOLIN_04660	1427
gene:ECOLIN_04665	1436
gene:ECOLIN_04675	31207
gene:ECOLIN_04680	3634
gene:ECOLIN_04685	108
gene:ECOLIN_04690	19367
gene:ECOLIN_04695	4611
gene:ECOLIN_04700	217
gene:ECOLIN_04705	2644
gene:ECOLIN_04710	36833
gene:ECOLIN_04715	2541
gene:ECOLIN_04720	225
gene:ECOLIN_04725	1899
gene:ECOLIN_04735	344
gene:ECOLIN_04740	300
gene:ECOLIN_04745	1072
gene:ECOLIN_04750	633
gene:ECOLIN_04755	142
gene:ECOLIN_04760	492
gene:ECOLIN_04765	709
gene:ECOLIN_04770	556
gene:ECOLIN_04775	4128
gene:ECOLIN_04780	1573
gene:ECOLIN_04785	2971
gene:ECOLIN_04790	2291
gene:ECOLIN_04795	19233
gene:ECOLIN_04805	79176
gene:ECOLIN_04810	6153
gene:ECOLIN_04815	5421
